Impact Score'!FB5=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TB,,,,,,,Malaria (p.falc),,,,,,,,,,,,,,,,Malaria (p.vivax),,,,,,,,,,Malaria,HIV,,,,,,,,,,,,,RoundWorm,,,Hookworm,,Whipworm,,,,,,Worms,Schistosomiasis,,LF,,,,Total,,,TB,,,,,,,Malaria (p.falc),,,,,,,,,,,,,,,,,,,Malaria (p.vivax),,,,,,,,,,Malaria,HIV,,,,,,,,,,,RoundWorm,,,Hookworm,,Whipworm,,,,,,Worms,Schistomasis,,Onchocerciasis,,LF,,,,Total
Kazakhstan,"1,049.84","107,484.68","2,411.90",373.41,"4,427.05",202.75,"115,949.62",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,758.03,3.16,320.64,6.04,327.97,318.11,51.19,20.22,535.2,165.31,0,0,"2,505.88",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"118,455.50",,Kazakhstan,7.82,49.48,13.07,2.02,22.3,0.66,95.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.36
Kenya,"164,755.25","338,889.66",39.91,6.18,60.42,272.01,"504,023.43","339,892.97",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"339,892.97",0,0,0,0,0,0,0,0,0,0,"339,892.97","113,290.73","1,423.15","47,911.04",878.64,"49,738.49","45,491.79","6,741.27","3,585.69","79,502.64","22,080.87",0,0,"370,644.32",3.11,4.11,-,7.59,6.62,0.13,0.2,-,7.21,14.21,0.33,21.75,,-,-,-,-,-,"1,554,475.43",,Kenya,580.33,"3,671.05","4,148.53",642.27,"6,607.92",201.06,"15,851.15","4,620,963.74",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,620,963.74",0,0,0,0,0,0,0,0,0,0,"4,620,963.74",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289.32,0,289.32,"4,637,104.20"
Kiribati,0,"1,293.70",0,0,0,0.98,"1,294.68",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0.01,0.18,0,0.19,0.18,0.03,0.02,0.3,0.08,0,0,1.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.51,-,0.51,"1,296.62",,Kiribati,"3,560.50","22,523.07",0,0,0,138.2,"26,221.77",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.6,0,0,0,0,22.6,22.6,0,0,0,0,0,0,0,0,"26,244.37"
Kuwait,8.07,"3,719.00",0.49,0.08,1.7,0.08,"3,729.42",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"3,729.42",,Kuwait,18.53,117.19,0,0,0,0.59,136.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.31
Kyrgyzstan,"21,508.13",0,162.38,25.14,299.43,56.09,"22,051.18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208311407,0,0,0,0,0,0,0,0,0.208311407,0.21,122.26,3.9,50.14,1.11,54.56,49.82,6.79,5.95,81.66,21.83,0,0,398.02,"6,671.91",-,-,0.41,-,-,-,-,"6,671.91",0.41,-,"6,672.31",-,-,-,-,-,-,"29,121.72",,Kyrgyzstan,9.28,58.73,4.45,0.69,6.87,0.21,80.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.24
Lao People's Democratic Republic,"7,555.63","81,295.75",0.41,0.06,0.56,69.96,"88,922.37",38.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.47,0,0,0,0,0,0,0,0,0,0,38.47,220.46,1.82,93.44,1.7,96.19,89.81,13.79,6.32,155.57,44.99,0,0,724.09,-,776.79,-,-,211.9,-,87.39,-,776.79,211.9,87.39,"1,076.08","2,042.90","2,042.90",-,232.92,-,232.92,"93,075.31",,Lao People's Democratic Republic,288.27,"1,823.53",0,0,0,0,"2,111.79",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.26,0,25.26,"2,137.06"
Latvia,340.99,"5,033.12",28.2,4.37,75.39,2.1,"5,484.16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448.99,1.31,189.89,3.61,193.72,189.88,30.96,11.68,317.2,99.72,0,0,"1,486.96",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"6,971.12",,Latvia,336.38,"2,127.86",214.7,33.24,291.52,16.39,"3,020.09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,020.09"
Lebanon,80.44,"4,364.27",2.98,0.46,3.96,0.51,"4,452.63",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.52,0.33,43.11,0.79,43.95,42.18,6.75,2.58,72.04,21.91,0,0,335.17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"4,787.80",,Lebanon,20.53,129.84,25.37,3.93,41.66,1.25,222.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222.59
Lesotho,"53,970.53","23,545.56",57.79,8.95,86.11,77.19,"77,746.12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"24,503.90",258.95,"10,369.27",190.28,"10,725.11","9,921.50","1,497.14",743.58,"17,231.95","4,891.68",0,0,"80,333.37",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"158,079.48",,Lesotho,18.71,118.35,16,2.48,40.58,1.04,197.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197.16
Liberia,"5,681.14","94,568.24",0,0,0,77.97,"100,327.34",0,0,0,0,"230,347.30",0,0,0,0,0,0,0,0,0,0,"230,347.30",0,0,0,0,0,0,0,0,0,0,"230,347.30","2,710.06",40.34,"1,134.85",22.53,"1,187.19","1,117.81",168.36,94.5,"1,877.00",544.73,0,0,"8,897.37",5.18,6.52,-,14.88,12.73,0.26,0.38,-,11.71,27.61,0.64,39.96,,-,-,-,-,-,"569,959.26",,Liberia,"1,156.37","7,314.97",0,0,0,44.89,"8,516.22",0,0,0,0,0,"153,730.80",0,0,0,0,0,0,0,0,0,0,0,0,"153,730.80",0,0,0,0,0,0,0,0,0,0,"153,730.80",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"40,393.96","40,393.96",0,0,241.75,241.75,"202,882.74"
Libya,0,0,0,0,0,6.52,6.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.47,0.03,6.57,0.12,6.68,6.47,1.05,0.38,10.98,3.39,0,0,51.15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,57.67,,Libya,974.55,"6,164.85",0,0,0,0,"7,139.41",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,139.41"
Lithuania,"1,032.12","10,011.94",102.81,15.92,203.08,8.85,"11,374.71",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.02,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"11,374.74",,Lithuania,36.57,231.35,0,0,0,1.56,269.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269.48
Luxembourg,8.76,85.02,0,0,0,0.07,93.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.1,0.25,0.01,0.35,0.23,0,0.09,0.37,0,0,0,2.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,95.96,,Luxembourg,73.45,464.61,0,0,0,2.85,540.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540.91
Madagascar,382.55,"233,174.24",0,0,0,29.89,"233,586.68",0,0,0,0,"7,952.77",0,0,0,0,0,0,0,0,0,0,"7,952.77",0,0,0,0,0,0,0,0,0,0,"7,952.77",29.96,0.35,12.53,0.26,13.03,12.65,1.99,1,20.76,6.37,0,0,98.88,-,-,-,-,-,-,-,-,-,-,-,-,"3,956.88","3,956.88",-,"1,620.05",-,"1,620.05","255,168.02",,Madagascar,0.42,2.63,0,0,0,0.02,3.06,0,0,0,0,0,"282,097.67",0,0,0,0,0,0,0,0,0,0,0,0,"282,097.67",0,0,0,0,0,0,0,0,0,0,"282,097.67",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506.64,506.64,0,0,0,"3,207.99",0,"3,207.99","285,815.36"
Malawi,"152,350.56","130,610.85",34.92,5.41,50.44,43.32,"283,095.50","581,175.11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"581,175.11",615640.5018,0,0,0,0,0,0,0,0,615640.5018,"1,196,815.61","63,514.19","1,145.36","26,642.54",514.81,"28,018.57","25,565.47","3,691.47","2,309.32","43,984.40","12,049.65",0,0,"207,435.77",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"2,991.66","2,991.66","2,271,513.65",,Malawi,"2,156.27","13,640.15",348.86,54.01,930.96,32.86,"17,163.11","6,845,025.22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6,845,025.22",0,0,0,0,0,0,0,0,0,0,"6,845,025.22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9,327.60","9,327.60",0,0,0,0,"6,871,515.92"
Malaysia,"4,230.77","60,077.48",9.74,1.51,17.39,50.21,"64,387.10",0,0,0,13.99,0,0,0,0,0,0,0,0,0,0,0,13.99,0,0,0,0,0,0,0,0,0,0,13.99,"1,650.28",10.2,697.86,13.08,716.4,686.03,108.43,46.04,"1,163.12",351.19,0,0,"5,442.63",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"69,857.72",,Malaysia,"2,145.16","13,569.90",131.42,20.35,398.93,15.34,"16,281.10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276.64,0,276.64,"16,557.75"
Maldives,0,485,0,0,0,0.37,485.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.86,0,0.79,0.01,0.8,0.78,0.13,0.05,1.32,0.41,0,0,6.15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,491.52,,Maldives,470.09,"2,973.69",0,0,0,18.25,"3,462.03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,462.03"
Mali,"24,073.11","158,279.17",13.93,2.16,20.22,152.17,"182,540.75","23,814.41",0,0,0,"24,063.59",0,0,0,0,0,0,0,0,0,0,"47,878.00",0,0,0,0,0,0,0,0,0,0,"47,878.00",907.41,18,379.3,7.51,400.65,366.81,52.72,34.55,625.01,171.64,0,0,"2,963.61",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"2,133.96","2,133.96","283,394.32",,Mali,2.34,14.82,0,0,0,0.27,17.43,"746,002.44",0,0,0,0,"731,000.78",0,0,0,0,0,0,0,0,0,0,0,0,"1,477,003.22",0,0,0,0,0,0,0,0,0,0,"1,477,003.22",0,0,0,0,0,0,0,0,0,0,0,"2,965.57",0,0,0,0,0.01,0,0,"2,965.57",0,0.01,"2,965.57",0,0,0,0,0,0,"2,019.16","2,019.16","1,482,005.38"
Malta,7.35,81.65,0,0,0,0.07,89.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52,0.07,0.19,0.01,0.26,0.17,0,0.07,0.28,0,0,0,1.56,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,90.62,,Malta,"1,412.87","8,937.56",0,0,0,54.84,"10,405.27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,405.27"
Marshall Islands,0,759.7,0.12,0.02,0.21,0.03,760.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,760.08,,Marshall Islands,0.28,1.75,0.26,0.04,0.31,0.01,2.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.65
Mauritania,"3,844.51","32,073.11",11.97,1.85,17.38,28.55,"35,977.38","7,103.29",0,0,0,"6,906.17",0,0,0,0,0,0,0,0,0,0,"14,009.46",0,0,0,0,0,0,0,0,0,0,"14,009.46",357.26,3.13,150.39,2.91,155.3,149.17,23.41,10.83,250.02,75.59,0,0,"1,178.02",-,-,-,-,-,-,-,-,-,-,-,-,815.07,815.07,-,-,-,-,"65,989.39",,Mauritania,1.32,8.33,0,0,0,0.05,9.69,"1,213.58",0,0,0,0,"1,214.88",0,0,0,0,0,0,0,0,0,0,0,0,"2,428.45",0,0,0,0,0,0,0,0,0,0,"2,428.45",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.96,110.96,0,0,0,0,0,0,"2,549.10"
Mauritius,27.51,543.37,0,0,0,0.44,571.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.68,0.35,48.48,0.92,49.47,48.55,7.92,3,80.97,25.5,0,0,379.84,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,951.17,,Mauritius,0,0,0,0,0,3.46,3.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46
Mexico,"20,989.40","134,456.46",84.47,13.08,121.12,34.09,"155,698.62",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,750.45",96.36,"3,609.57",17.49,229.15,"3,123.49",276.43,125.37,178.01,"1,156.63",481.33,10.39,"14,054.68",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"169,753.30",,Mexico,4.86,30.77,3.2,0.5,4.45,0.4,44.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"76,115.93",0,0,0,0,411.85,0,0,"76,115.93",0,411.85,"76,527.77",0,0,0,0,0,0,0,0,"76,571.96"
Micronesia (Federated States of),0,"1,007.62",0.21,0.03,0.29,0.15,"1,008.31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1,008.31",,Micronesia (Federated States of),"1,032.80","6,533.31",0,0,0,0,"7,566.11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7,566.11"
Monaco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,,Monaco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mongolia,9.99,"30,786.90",46.95,7.27,62.33,11.37,"30,924.81",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.03,0.02,4.68,0.09,4.76,4.64,0.75,0.28,7.82,2.44,0,0,36.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"30,961.30",,Mongolia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Montenegro,2.62,315.58,0,0,0,0.24,318.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0.04,0.11,0,0.15,0.1,0,0.04,0.16,0,0,0,0.88,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,319.33,,Montenegro,180.79,"1,143.67",0,0,0,7.02,"1,331.48",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,331.48"
Montserrat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,,Montserrat,1.49,9.41,0,0,0,0.06,10.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.95
Morocco,"14,119.60","238,370.14",26.4,4.09,32.82,111.22,"252,664.26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473.87,4.63,199.41,3.86,206.37,197.03,30.65,14.66,331.28,99.08,0,0,"1,560.83",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"254,225.09",,Morocco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mozambique,"276,983.27","261,076.34",31.47,4.87,49.54,199.59,"538,345.08","1,652,522.36",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,652,522.36",623487.6613,0,0,0,0,0,0,0,0,623487.6613,"2,276,010.02","88,804.65","1,682.77","37,101.26",739.99,"39,139.16","36,144.37","5,258.18","3,343.48","61,169.26","17,073.90",0,0,"290,457.02",-,-,-,-,-,-,-,-,-,-,-,-,"1,115.87","1,115.87",-,-,843.8,843.8,"4,759,294.15",,Mozambique,"1,198.20","7,579.62",381.37,59.04,714.31,20.37,"9,952.91","1,521,603.41",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,521,603.41",0,0,0,0,0,0,0,0,0,0,"1,521,603.41",0,0,0,0,0,0,0,0,0,0,0,"6,278.49","11,593.39",0,"5,800.12","8,713.40",482.46,883.69,0,"17,871.88","14,513.53","1,366.15","33,751.56",0,0,0,0,0,0,0,0,"1,565,307.87"
Myanmar,"202,104.89","922,704.78",71.61,11.09,91.93,921.97,"1,125,906.27","1,135.76",0,"1,131.08","1,143.95",0,0,0,0,0,0,0,0,0,0,0,"3,410.79",0,0,0,0,0,0,0,0,0,0,"3,410.79","8,356.86",110.4,"3,500.98",69.4,"3,654.24","3,467.74",529.64,282.06,"5,799.18","1,709.55",0,0,"27,480.05",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,351.07,-,351.07,"1,160,558.97",,Myanmar,"4,726.96","29,901.90","5,140.62",795.86,"8,863.27",261.05,"49,689.65",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5,082.64",0,"5,082.64","54,772.30"
Namibia,"19,102.39","22,815.15",49.17,7.61,75.42,22.58,"42,072.31","1,648.24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,648.24",0,0,0,0,0,0,0,0,0,0,"1,648.24","10,893.10",193.67,"4,595.67",83.99,"4,827.97","4,279.68",602.55,382.06,"7,599.54","1,984.36",0,0,"35,442.60",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"80,811.40",,Namibia,"8,385.39","53,044.51",0,0,0,0,"61,429.90","10,950.16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10,950.16",0,0,0,0,0,0,0,0,0,0,"10,950.16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"72,380.06"
Nauru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,,Nauru,571.4,"3,614.59",0,0,0,22.18,"4,208.17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,208.17"
Nepal,0,"427,342.49",119.62,18.52,177.16,176.28,"427,834.07",30.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.55,0,0,0,0,0,0,0,0,0,0,30.55,"1,637.10",15.55,687.84,13.53,711.75,686.03,107.71,50.93,"1,142.60",347.09,0,0,"5,400.12",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,612.01,-,612.01,"433,907.28",,Nepal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,919.21,0,919.21,919.21
Netherlands,322.41,"3,553.62",2.58,0.4,3.37,0.28,"3,882.65",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.61,0.77,2.05,0.07,2.86,1.86,0,0.72,3.01,0,0,0,16.95,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"3,899.60",,Netherlands,"4,505.61","28,501.66","1,542.68",238.83,"3,979.04",101.61,"38,869.43",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38,869.43"
New Caledonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,,New Caledonia,14.37,90.91,0,0,0,0.56,105.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.84
New Zealand,9.88,859.46,0,0,0,0.03,869.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.042480458,0,0,0,0,0,0,0,0,1.042480458,1.04,2.19,0.02,0.92,0.02,0.95,0.91,0.14,0.06,1.54,0.46,0,0,7.21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,877.61,,New Zealand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
